question,answer1,answer2,answer3,answer4,answer5,solution
"공동으로 사업을 하던 4인의 동업자가 있었는데, 그 중 1인이 동업에서 탈퇴하면서 동업체 소유의 부동산 일부에 대해 단독 소유로 등기를 이전받았다. 탈퇴한 동업자가 이전받은 부동산의 가액 중 자기 출자금을 초과하는 부분이 존재한다면, 이 초과분에 대한 소득세 과세 여부를 판단할 때 적절한 법적 결론은 무엇인가?",탈퇴한 동업자가 취득한 부동산의 가액 중 출자금을 초과하는 금액은 배당소득으로 보아 소득세 과세 대상이 될 수 있다.,"부동산 이전이 출자금 반환의 성격이더라도, 현물로 받은 경우에는 과세 대상이 되지 않는다.","동업체가 법인의 형태가 아니고 민법상 조합에 불과하다면, 분배되는 이익은 어떤 경우에도 배당소득으로 과세할 수 없다.","출자금을 초과하는 부분이 실질적으로 사업소득에 해당하므로, 배당소득이 아닌 사업소득으로만 과세해야 한다.","모든 동업 탈퇴자의 소득은 원칙적으로 퇴직소득에 해당하므로, 배당소득으로 볼 수 없다.",A
"국내 기업 X의 주식을 해외 법인 Y가 양도하여 양도소득이 발생하였고, Y는 기존에 조세 조약상 과세가 면제되는 벨기에법인으로 인정받아 왔다. 그러나 세무당국은 Y를 해당 소득의 형식상 양도인으로 볼 수 없고, 실제로는 싱가포르, 케이만 등 조세회피처에 있는 Y의 주주들이 소득의 실질적 귀속자라고 주장한다. X는 원천징수의무자로서 실제 귀속자까지 확인하여 원천징수를 이행해야 하는지 쟁점이 되었을 때, 법리에 따라 옳은 판단은 무엇인가?","실질과세원칙에 따라 Y의 주주가 소득의 실질적 귀속자라면, X는 형식상 양도인이 아닌 주주들의 국가와의 조세조약 규정까지 확인한 후 원천징수해야 한다.","조세조약의 규정이 형식적 양도인만을 고려하도록 되어 있으므로, X는 오직 벨기에 법인 Y를 실질적 귀속자로 간주해 원천징수하면 충분하다.","원천징수의무자인 X는 일단 국내법상 원천징수 대상이 되면, 소득의 실질 소유주가 누구인지 불문하고 원천징수 의무를 부담한다.","Y가 법적으로 실체가 있는 법인이라면, 그 주주가 소득의 실질적 귀속자인지 따질 필요 없이 Y를 기준으로 원천징수를 이행해야 한다.","원천징수의무자가 과도하게 부담을 지는 것은 비례원칙에 반하므로, 실질과세원칙을 이유로 실질 소유자까지 조사할 의무는 없다.",A
"Z 회사는 공장 내 설비와 창고에 화재보험을 가입했는데, 화재 발생 후 설비 손해는 실제보다 약간 높게, 창고 내 재고 손해에 대해서는 일부러 매우 과장된 허위 자료와 조작된 증거로 보험금 지급을 청구하였다. 이때 보험사가 지급의무가 없는 보험금은 무엇인가?",창고 내 재고에 관한 보험금 청구권은 상실된다.,공장 내 설비에 관해서도 보험금 청구권은 모두 상실된다.,양쪽 보험금 모두 단지 실제 손해액에 대한 견해 차이로 봐야 하므로 전액 지급해야 한다.,재고에 관한 보험금이라도 일부 허위라면 전액 지급되어야 한다.,창고 내 재고에 관한 허위 청구가 있더라도 전체 보험계약이 실효된다.,A
의료기관 A는 1년의 계약기간 동안 정부가 정한 건강보험 요양급여비용과 행위를 신뢰하고 있었다. 그러나 보건복지부장관이 해당 계약기간 중 새로운 상대가치점수를 고시하여 요양급여비용을 조정하였다. 이에 대해 A는 신뢰보호의 원칙을 내세워 변경의 효력을 다툰다. 이 경우 법적으로 타당한 판단은 무엇인가?,보건복지부장관은 계약기간 중에도 요양급여행위와 그 상대가치점수를 변경할 수 있다.,"계약기간 중에는 기존의 고시가 반드시 유지되어야 하므로, 변경은 신뢰보호의 원칙에 위배된다.",계약기간 중에 변경하더라도 의료기관과 별도 계약이 없는 경우에만 가능하다.,상대가치점수 변경은 계약기간 만료 후에만 허용된다.,신규 고시는 이전 고시와의 신뢰관계를 우선하여 무효로 볼 수 있다.,A
"행정청이 부과제척기간 이내에 세액 산출근거 등의 중요한 기재가 누락된 세금납세고지서를 발부하였으나, 이후 절차적 하자를 보완하여 같은 세목이나 일부 세액이 다른 새로운 세액산출근거로 세금을 재부과한 경우, 다음 중 법적 판단으로 옳은 것은?","행정청은 위법한 최초 납세고지서를 직권취소한 후, 같은 부과제척기간 내라면 하자를 보완하여 재부과할 수 있다.",최초 처분을 직권취소했다면 동일한 과세사실로는 재부과가 전혀 허용되지 않는다.,초기 납세고지에 산출근거가 없었더라도 처분이 이미 효력이 발생했다면 그 자체로 적법하다.,위법한 처분의 직권취소 후 재처분을 위해서는 별도의 부과제척기간이 새로 기산된다.,행정청의 최초 처분 하자를 보완하더라도 납세자에게는 선처분에 대한 신뢰보호가 우선된다.,A
부정한 행위로 인한 국세 부과제척기간의 연장 판단에 관한 설명 중 옳은 것은?,세법상 신고를 단순히 누락하거나 허위신고를 한 것만으로는 '사기 기타 부정한 행위'에 해당하지 않는다.,과세대상 은닉이 없어도 허위 신고만 있으면 부과제척기간은 10년이 된다.,수입 등을 고의로 장부에서 누락한 사정이 없는 한 부과제척기간은 늘어나지 않는다.,"신고기한 후 5년이 경과하면, 부정행위가 있어도 부과제척기간이 적용되지 않는다.",허위신고 외 별도 추가 적극적 은닉행위가 없더라도 부과제척기간이 10년이 된다.,A
"광업 현장에서 근무하던 민수는 재해로 퇴직한 뒤, 수년이 지나 직업병 진단을 받아 산재보험급여를 신청하였다. 그의 퇴직 당시 평균임금에 전근로자 월별 정액급여 변동률을 적용한 결과가, '평균임금 산정 특례'를 반영하여 산정한 평균임금보다 높은 경우, 어떤 평균임금을 적용해야 그의 진폐에 따른 산재보험급여가 올바르게 산정되는가?",퇴직일 기준 평균임금에 전근로자 월별 정액급여 변동률을 적용한 금액을 기준으로 보험급여를 산정해야 한다.,'평균임금 산정 특례'에 따른 기준으로 산정된 평균임금을 적용해야 한다.,동종 근로자의 통상임금 변동률로 계산한 평균임금을 사용해야 한다.,두 방법 중 금액이 낮은 평균임금을 적용하여야 한다.,퇴직 당시 평균임금만을 기초로 하여 보험급여를 산정해야 한다.,A
"갑 주식회사는 을 국세청장으로부터 소득금액변동통지서를 받았으나, 이에 대한 심사청구나 심판청구를 거치지 않고 바로 과세처분의 취소를 구하는 소를 제기하였다. 단, 갑은 이전에 같은 사안에 대해 이미 국세청장 및 심판원에 쟁점이 동일한 조세처분에 대한 심사청구 등을 진행한 바 있다. 이때, 갑의 소제기가 적법한지 판단하시오.","쟁점이 동일한 이전 처분에 대해 심사청구 또는 심판청구를 거친 경우, 이번 소득금액변동통지에 대한 소도 전심절차 생략이 허용될 수 있다.","국세 관련 취소소송은 반드시 각 처분별로 심사청구 또는 심판청구 절차를 거쳐야 하며, 이전 쟁점에 대한 전심절차와 무관하게 이번에도 필요적 전치가 요구된다.","국세처분에 대한 소송은 행정소송법에 따라 임의적 전치주의가 적용되므로, 심사청구 또는 심판청구 절차를 거치지 않아도 소는 적법하다.",심사청구 중 통지서의 제목 기재 착오나 안내의 일부 오류가 있으면 전심절차를 거치지 않은 것에 정당한 사유가 인정된다.,"즉시항고의 취지를 감안할 때, 국세 소득금액변동통지서 자체는 본안에서 언제든지 다툴 수 있다.",A
"병 회사는 소득금액변동통지서에 대해 곧바로 취소소송을 제기하려고 한다. 하지만 과세관청이 처분 전 안내문에서 심사청구 절차를 정확히 알리지 않았고, 병 회사는 이 과정에서 일부 혼동을 겪었다. 다만, 병 회사는 세무 전문가의 도움을 받고 있었다. 이 상황에서 전심절차를 거치지 않은 데 정당한 사유가 인정되는지 판단하시오.",단순히 처분 안내문 제목의 착오나 일부 부정확한 안내가 있었다는 것만으로는 정당한 사유가 되지 않는다.,안내문에 오류가 있으면 누구든지 정당한 사유가 있다고 본다.,세무 대리인을 통해 내용을 충분히 안내받았다면 오히려 과징금이 추가된다.,민원인의 주관적 혼동이 있었으므로 사유 유무와 상관없이 정당한 사유가 인정된다.,정식 절차를 따르지 않아도 법적으로 문제되지 않는다.,A
"국세 과세관청이 전심절차 없이 소득금액변동통지서를 보냈고 후행적으로 징수처분도 이루어졌다. 만약 선행한 소득금액변동통지가 당연무효가 아닌 하자만 존재한다면, 다음 중 올바른 설명은 무엇인가?","징수처분에 대해 다투려면 선행 소득금액변동통지가 당연무효임을 주장해야 하고, 단순한 하자는 후행처분에 승계되지 않는다.",어떠한 하자라도 후행처분에 자동적으로 승계되어 징수처분 취소가 가능하다.,후행 처분인 징수처분에서 소득금액변동통지의 위법성을 언제나 주장할 수 있다.,후행 징수처분은 항상 독자적 하자 심사가 가능하므로 선행 처분과 구별 없이 행정소송의 대상이 된다.,무효가 아닐지라도 선행처분의 하자가 있으면 후행 징수처분에 대한 모든 쟁점 제기가 가능하다.,A
"공동주택 재건축조합에서 최초 재건축결의 이후, 아파트 평형 구성이 대폭 변경되고 대형 평형 수가 큰 폭으로 줄었으며 전체 세대수와 임대주택 비율, 조합원 분담금 등이 본질적으로 달라졌음에도, 조합원이 60% 수준만 동의하여 사업시행계획 변경안이 통과되었다. 이 경우 사업시행계획의 효력에 관한 판단으로 옳은 것은?",이러한 본질적 변경은 조합원 3분의 2 이상 동의(특별결의)가 없으면 무효로 본다.,변경이 정부 정책이나 행정계획에 기인한 것이므로 조합원 절반 이상의 동의로도 유효하다.,변경사항이 세부적이더라도 조합원 전원 동의가 없는 이상 유효하지 않다.,분양신청 등 사후 동의가 대다수라면 절차상 하자는 치유되어 효력이 인정된다.,경미한 변경에 불과하므로 별도의 의결절차 없이 신고만으로도 효력이 있다.,A
"직장 상사인 X는 부하 직원들의 승진과 인사 평가에 영향력을 가지고 있다. X는 평소 '자신의 말을 따르지 않으면 인사상 불이익이 있을 수 있다'고 직원들에게 은근히 말해 왔고, 얼마 후 승진대상 직원들에게 '이번에도 예전처럼 선물비를 걷으라'고 요구하였다. 한 직원은 X의 요구에 응하지 않으면 승진에서 불이익을 당할 것이라고 생각하여 돈을 낸 경우, X의 행위에 대한 법적 평가는 무엇인가?",X의 요구는 과거의 언행과 결합되어 공갈죄의 해악의 고지에 해당한다.,X의 요구는 직접적인 협박이 없으므로 공갈죄의 해악의 고지가 아니다.,직원들이 자발적으로 돈을 준 이상 공갈죄는 성립하지 않는다.,X가 직위를 이용해 요구하였더라도 부당한 이득이 없으므로 범죄가 성립하지 않는다.,인사권자란 점만으로 해악의 고지가 추정되어 항상 공갈죄가 성립한다.,A
